OSEBuildingID,BuildingType,NumberofBuildings,NumberofFloors,Latitude,Longitude,LargestPropertyUseType,PropertyGFATotal_avg,PropertyGFAParking_avg,PropertyGFABuilding(s)_avg,LargestPropertyUseTypeGFA_avg,SiteEnergyUse(kBtu)_avg,TotalGHGEmissions_avg,ENERGYSTARScore,PropertyGFABuilding(s)_%,PropertyGFAParking_%,Dureedevie
20197,NonResidential,1.0,2.0,47.54362,-122.2667,Loisirs,21732.0,0.0,21732.0,21732.0,840534.59375,22.66,2.0,1.0,0.0,51
20217,SPS-District K-12,1.0,1.0,47.67365,-122.26293,Education,38624.0,0.0,38624.0,40779.5,1390311.125,37.870000000000005,83.0,1.0,0.0,58
20237,NonResidential,1.0,3.0,47.66033,-122.31348,Commerce,32960.0,0.0,32960.0,32960.0,851433.0,5.9350000000000005,71.0,1.0,0.0,116
20242,NonResidential,1.0,3.0,47.66023,-122.31581,Hotel/Senior Care/Housing,20571.0,0.0,20571.0,20571.0,719585.34375,5.015000000000001,72.0,1.0,0.0,86
20266,NonResidential,1.0,2.0,47.65926,-122.31241,Loisirs,47992.0,0.0,47992.0,37800.0,2956736.75,113.43,17.0,1.0,0.0,90
20273,NonResidential,1.0,3.0,47.65711,-122.31409,Hotel/Senior Care,28572.0,3663.5,24908.5,22000.0,2706999.625,88.41999999999999,16.0,0.87,0.13,23
20323,NonResidential,1.0,15.0,47.60817,-122.32654,Hotel/Senior Care,115775.0,31535.0,84240.0,150000.0,2887458.875,20.125,94.0,0.73,0.27,34
20324,NonResidential,1.0,2.0,47.68752,-122.29852,Loisirs,31386.0,0.0,31386.0,30000.0,1053195.0625,23.42,52.0,1.0,0.0,16
20325,Campus,5.0,3.0,47.687,-122.30013,Education,21500.0,0.0,21500.0,96154.0,6424434.0,191.54500000000002,44.0,1.0,0.0,27
20369,NonResidential,1.0,2.0,47.64834,-122.33188,Office,84116.0,13248.5,70867.5,55000.0,2373566.375,18.13,68.0,0.84,0.16,4
20372,NonResidential,1.0,9.0,47.61345,-122.34068,Hotel/Senior Care/Housing,104000.0,0.0,104000.0,96000.0,8458836.5,335.995,8.0,1.0,0.0,91
20376,SPS-District K-12,1.0,1.0,47.57405,-122.30301,Education,55206.0,0.0,55206.0,55206.0,2166188.25,53.46,75.0,1.0,0.0,45
20377,NonResidential,1.0,3.0,47.57188,-122.29531,Hotel/Senior Care,78374.0,0.0,78374.0,58665.0,3321035.75,23.15,98.0,1.0,0.0,35
20395,NonResidential,1.0,5.0,47.60542,-122.3364,Office,39960.0,0.0,39960.0,36396.0,1956611.75,39.855,77.0,1.0,0.0,116
20397,NonResidential,1.0,11.0,47.60721,-122.33451,Hotel/Senior Care/Housing,36240.0,0.0,36240.0,36240.0,2121246.625,117.16,98.0,1.0,0.0,90
20406,NonResidential,1.0,6.0,47.60223,-122.32889,Hotel/Senior Care/Housing,35820.0,0.0,35820.0,35820.0,3414658.5,134.59500000000003,94.0,1.0,0.0,107
20415,NonResidential,1.0,2.0,47.56542,-122.38502,Education,33462.0,0.0,33462.0,57896.0,3491018.75,158.755,76.0,1.0,0.0,94
20419,NonResidential,1.0,3.0,47.56504,-122.38455,Education,49744.0,0.0,49744.0,49744.0,1922483.75,80.89500000000001,98.0,1.0,0.0,51
20425,NonResidential,1.0,2.0,47.56342,-122.38509,Loisirs,37816.0,0.0,37816.0,19407.0,1417505.75,42.975,60.0,1.0,0.0,93
20435,NonResidential,1.0,2.0,47.56197,-122.38109,Commerce,25762.0,0.0,25762.0,25762.0,2127138.9375,14.83,100.0,1.0,0.0,70
20440,NonResidential,1.0,3.0,47.56175,-122.37835,Office,43387.0,0.0,43387.0,45000.0,2651446.0,33.315,60.0,1.0,0.0,35
20500,NonResidential,1.0,1.0,47.552,-122.32262,Non-Refrigerated Warehouse,37500.0,0.0,37500.0,61419.0,1838844.1875,13.385,36.0,1.0,0.0,31
20503,NonResidential,1.0,2.0,47.60132,-122.30477,Santé,39000.0,0.0,39000.0,39000.0,2637036.875,33.675,25.0,1.0,0.0,26
20515,SPS-District K-12,1.0,1.0,47.58547,-122.3151,Education,51704.0,0.0,51704.0,51704.0,1716450.875,38.7,62.0,1.0,0.0,45
20523,NonResidential,1.0,1.0,47.58528,-122.305,Office,29740.0,0.0,29740.0,17594.0,1626483.125,20.47,57.0,1.0,0.0,55
20531,NonResidential,1.0,2.0,47.5859,-122.29957,Office,39170.0,0.0,39170.0,35500.0,2166262.875,64.92500000000001,81.0,1.0,0.0,46
20552,NonResidential,1.0,1.0,47.57403,-122.3336,Commerce,20000.0,0.0,20000.0,20000.0,610260.84375,4.255,75.0,1.0,0.0,102
20556,NonResidential,1.0,2.0,47.5741,-122.32541,Non-Refrigerated Warehouse,32400.0,0.0,32400.0,32700.0,199996.0,1.395,91.0,1.0,0.0,61
20565,NonResidential,1.0,1.0,47.63776,-122.35606,Commerce,25159.0,0.0,25159.0,25883.0,8989903.5,250.225,38.0,1.0,0.0,54
20604,NonResidential,1.0,1.0,47.56489,-122.3409,Distribution Center,26680.0,0.0,26680.0,33987.0,349888.60155,2.44,92.0,1.0,0.0,61
20605,NonResidential,1.0,1.0,47.56447,-122.35335,Non-Refrigerated Warehouse,31521.0,0.0,31521.0,31521.0,1750536.5,61.625,6.0,1.0,0.0,63
20617,NonResidential,1.0,1.0,47.56535,-122.34054,Commerce,39900.0,0.0,39900.0,25000.0,506045.39845,17.715,100.0,1.0,0.0,63
20620,NonResidential,1.0,1.0,47.5678,-122.33622,Distribution Center,35579.0,0.0,35579.0,35579.0,1061152.625,37.025,72.0,1.0,0.0,18
20626,NonResidential,1.0,1.0,47.57382,-122.32672,Distribution Center,49950.0,0.0,49950.0,49950.0,235466.85155000002,1.645,77.0,1.0,0.0,41
20645,SPS-District K-12,1.0,3.0,47.6315,-122.30761,Education,62078.0,0.0,62078.0,62078.0,1921701.25,49.644999999999996,97.0,1.0,0.0,15
20659,NonResidential,1.0,2.0,47.63927,-122.4032,Loisirs,22612.0,0.0,22612.0,22612.0,702118.40625,30.1,87.0,1.0,0.0,69
20707,NonResidential,1.0,1.0,47.55302,-122.33605,Non-Refrigerated Warehouse,30545.0,0.0,30545.0,23545.0,1550182.4375,60.32,12.0,1.0,0.0,78
20735,NonResidential,1.0,3.0,47.63111,-122.35814,Education,32691.0,0.0,32691.0,33550.0,962434.65625,29.85,99.0,1.0,0.0,94
20743,NonResidential,1.0,2.0,47.63159,-122.35839,Loisirs,24227.0,0.0,24227.0,26210.0,1052930.5625,46.795,55.0,1.0,0.0,53
20768,NonResidential,1.0,1.0,47.54365,-122.30785,Distribution Center,27000.0,0.0,27000.0,27000.0,633072.65625,18.17,61.0,1.0,0.0,60
20811,SPS-District K-12,1.0,3.0,47.64252,-122.32418,Education,95501.0,0.0,95501.0,95501.0,3057682.0,64.66499999999999,88.0,1.0,0.0,17
20815,NonResidential,1.0,2.0,47.64243,-122.32618,Office,21183.0,0.0,21183.0,13945.0,431368.04689999996,3.005,99.0,1.0,0.0,59
20818,NonResidential,1.0,3.0,47.64428,-122.32627,Office,29392.0,3834.0,25558.0,29392.0,787498.09375,9.36,91.0,0.87,0.13,55
20836,NonResidential,1.0,5.0,47.6465,-122.3252,Office,137738.0,55504.0,82234.0,77796.0,4739142.75,33.04,62.0,0.6,0.4,31
20861,NonResidential,1.0,3.0,47.65014,-122.34424,Hotel/Senior Care,21118.0,0.0,21118.0,21118.0,1376721.375,38.980000000000004,49.0,1.0,0.0,28
20868,NonResidential,1.0,5.0,47.64868,-122.34254,Office,206126.0,39642.0,166484.0,117061.0,4029138.5,61.275000000000006,98.0,0.81,0.19,3
20871,NonResidential,1.0,2.0,47.64866,-122.34509,Office,20500.0,0.0,20500.0,20500.0,1024564.5625,14.685,48.0,1.0,0.0,116
20885,NonResidential,1.0,2.0,47.69875,-122.36725,Hotel/Senior Care,47529.0,15500.0,32029.0,36000.0,11284408.0,436.11,3.0,0.67,0.33,50
20888,NonResidential,1.0,2.0,47.67485,-122.29284,Loisirs,25521.0,0.0,25521.0,25521.0,583530.15625,14.665,82.0,1.0,0.0,86
20890,NonResidential,1.0,1.0,47.67485,-122.29284,Education,23190.0,0.0,23190.0,23190.0,1622875.125,64.315,79.0,1.0,0.0,30
20916,NonResidential,1.0,1.0,47.68602,-122.35674,Office,20678.0,0.0,20678.0,23100.0,805860.5,34.8,98.0,1.0,0.0,56
20917,NonResidential,1.0,3.0,47.68642,-122.35707,Education,28820.0,0.0,28820.0,33780.0,2565227.25,105.11,43.0,1.0,0.0,94
20928,NonResidential,1.0,2.0,47.51042,-122.26277,Loisirs,27876.0,0.0,27876.0,44816.0,1842768.6875,69.755,69.0,1.0,0.0,62
20930,SPS-District K-12,1.0,1.0,47.63796,-122.34897,Education,48789.0,0.0,48789.0,48789.0,1421831.8125,35.13,94.0,1.0,0.0,91
20967,SPS-District K-12,1.0,1.0,47.55818,-122.28712,Education,33105.0,0.0,33105.0,33105.0,1732174.625,70.9,79.0,1.0,0.0,91
20970,NonResidential,1.0,2.0,47.55387,-122.27875,Hotel/Senior Care,48882.0,7233.0,41649.0,41922.0,6687369.5,229.3,51.0,0.85,0.15,50
20976,NonResidential,1.0,1.0,47.55374,-122.32498,Non-Refrigerated Warehouse,22320.0,0.0,22320.0,22320.0,422444.45314999996,2.9450000000000003,62.0,1.0,0.0,39
20979,NonResidential,1.0,2.0,47.55316,-122.32616,Office,40029.0,0.0,40029.0,31800.0,1327244.625,9.25,69.0,1.0,0.0,34
20984,NonResidential,1.0,2.0,47.55196,-122.32518,Office,28304.0,0.0,28304.0,27185.0,1265540.75,8.825,67.0,1.0,0.0,46
20988,NonResidential,1.0,2.0,47.55127,-122.32576,Office,25872.0,0.0,25872.0,24988.0,2277880.25,75.91499999999999,41.0,1.0,0.0,47
20989,NonResidential,1.0,1.0,47.55127,-122.32576,Non-Refrigerated Warehouse,20500.0,0.0,20500.0,21386.0,225406.04690000002,1.57,65.0,1.0,0.0,47
21005,NonResidential,1.0,2.0,47.6557,-122.34682,Office,21436.0,0.0,21436.0,21436.0,553421.34375,3.8600000000000003,95.0,1.0,0.0,58
21088,NonResidential,1.0,3.0,47.64904,-122.34609,Office,31417.0,8110.0,23307.0,26295.0,1113912.625,27.36,94.0,0.74,0.26,31
21097,NonResidential,1.0,2.0,47.61165,-122.34011,Commerce,25920.0,0.0,25920.0,25920.0,473733.04689999996,3.3049999999999997,5.0,1.0,0.0,100
21102,NonResidential,1.0,2.0,47.61236,-122.34144,Commerce,25920.0,0.0,25920.0,38880.0,1051106.25,13.775,93.0,1.0,0.0,97
21108,NonResidential,1.0,2.0,47.61297,-122.34324,Office,25920.0,0.0,25920.0,23995.0,1623697.1875,40.584999999999994,75.0,1.0,0.0,97
21115,NonResidential,1.0,4.0,47.61098,-122.32766,Office,39760.0,0.0,39760.0,39760.0,2524281.0,151.82999999999998,92.0,1.0,0.0,91
21117,NonResidential,1.0,3.0,47.61063,-122.32741,Office,22667.0,0.0,22667.0,22667.0,3672127.5,138.195,1.0,1.0,0.0,70
21125,NonResidential,1.0,5.0,47.65114,-122.34954,Office,33740.0,6010.0,27730.0,15908.0,1347936.125,9.395,79.0,0.82,0.18,15
21129,NonResidential,1.0,2.0,47.65115,-122.35024,Commerce,20516.0,0.0,20516.0,10155.0,983971.8125,39.93,98.0,1.0,0.0,105
21133,NonResidential,1.0,3.0,47.65019,-122.35013,Commerce,27480.0,0.0,27480.0,22218.0,1242647.625,8.66,88.0,1.0,0.0,110
21138,NonResidential,1.0,1.0,47.65061,-122.35159,Office,46958.0,0.0,46958.0,40313.0,1897936.4375,30.84,95.0,1.0,0.0,69
21140,NonResidential,1.0,1.0,47.65214,-122.356,Distribution Center,26532.0,0.0,26532.0,26532.0,1847636.125,59.89,5.0,1.0,0.0,32
21145,NonResidential,1.0,2.0,47.65297,-122.35839,Office,35600.0,0.0,35600.0,36839.0,1994246.875,16.990000000000002,47.0,1.0,0.0,30
21150,NonResidential,1.0,3.0,47.64905,-122.36055,Loisirs,62000.0,0.0,62000.0,57200.0,1749221.5625,79.455,81.0,1.0,0.0,67
21172,NonResidential,1.0,2.0,47.64805,-122.35534,Office,23600.0,0.0,23600.0,23600.0,745573.34375,5.195,82.0,1.0,0.0,35
21177,NonResidential,1.0,3.0,47.64976,-122.35684,Office,40067.0,0.0,40067.0,40067.0,2504310.875,17.46,43.0,1.0,0.0,30
21178,NonResidential,1.0,3.0,47.64976,-122.35684,Office,26419.0,6922.0,19497.0,26419.0,1027672.5,7.16,67.0,0.74,0.26,27
21179,NonResidential,1.0,3.0,47.64976,-122.35684,Office,25262.0,0.0,25262.0,25262.0,1269424.125,18.71,54.0,1.0,0.0,37
21181,NonResidential,1.0,3.0,47.64901,-122.35516,Office,34106.0,0.0,34106.0,32739.0,1846664.5625,12.875,57.0,1.0,0.0,36
21182,NonResidential,1.0,3.0,47.64934,-122.35592,Office,50896.5,0.0,50896.5,34545.0,2782274.375,19.395,29.0,1.0,0.0,36
21183,NonResidential,1.0,3.0,47.64865,-122.35435,Office,70296.0,0.0,70296.0,70296.0,2808233.75,19.575000000000003,86.0,1.0,0.0,36
21213,NonResidential,1.0,2.0,47.72004,-122.34418,Office,39815.0,0.0,39815.0,27118.0,1802769.875,40.17,62.0,1.0,0.0,65
21219,NonResidential,1.0,1.0,47.72183,-122.34328,Non-Refrigerated Warehouse,48112.0,0.0,48112.0,48112.0,1546835.9375,10.785,73.0,1.0,0.0,44
21226,NonResidential,1.0,2.0,47.73387,-122.34722,Office,42793.0,16518.0,26275.0,26275.0,1692492.75,11.795,27.0,0.61,0.39,15
21236,NonResidential,1.0,1.0,47.72337,-122.34373,Commerce,26115.0,0.0,26115.0,26115.0,1647447.3125,33.465,43.0,1.0,0.0,18
21237,NonResidential,1.0,1.0,47.72569066,-122.3432661,Commerce,23696.0,0.0,23696.0,23829.0,1392153.0,35.11,81.0,1.0,0.0,14
21239,NonResidential,1.0,1.0,47.6702,-122.32066,Loisirs,26033.0,0.0,26033.0,30044.0,1085626.125,42.845,78.0,1.0,0.0,67
21243,NonResidential,1.0,4.0,47.64344,-122.3509,Education,48660.0,0.0,48660.0,49468.0,1885753.0625,61.81,82.0,1.0,0.0,9
21244,NonResidential,1.0,2.0,47.6441,-122.34795,Hotel/Senior Care,46539.0,0.0,46539.0,46539.0,5212443.25,170.79,73.0,1.0,0.0,46
21262,NonResidential,1.0,4.0,47.61283,-122.34392,Hotel/Senior Care,29796.0,0.0,29796.0,29796.0,2262228.0,80.61500000000001,47.0,1.0,0.0,107
21265,NonResidential,1.0,2.0,47.6123,-122.34395,Commerce,26400.0,0.0,26400.0,14428.0,1016341.9375,16.25,36.0,1.0,0.0,96
21266,NonResidential,1.0,3.0,47.61185,-122.3434,Office,38148.0,0.0,38148.0,37853.0,1377696.375,9.605,98.0,1.0,0.0,98
21278,NonResidential,1.0,5.0,47.62232,-122.36101,Loisirs,31945.0,0.0,31945.0,31945.0,1809068.5,12.61,4.0,1.0,0.0,61
21290,NonResidential,1.0,5.0,47.6189,-122.35713,Office,85963.0,33055.0,52908.0,52908.0,4500899.5,31.38,43.0,0.62,0.38,31
21310,NonResidential,1.0,4.0,47.60683,-122.33771,Commerce,34680.0,0.0,34680.0,34680.0,1185379.9375,27.005,92.0,1.0,0.0,116
21313,NonResidential,1.0,3.0,47.60867,-122.33265,Loisirs,75058.0,34510.0,40548.0,75058.0,6733487.5,304.85,24.0,0.54,0.46,48
21317,NonResidential,1.0,1.0,47.61103,-122.33549,Commerce,36504.0,0.0,36504.0,16200.0,2120347.875,20.695,2.0,1.0,0.0,101
21318,NonResidential,1.0,6.0,47.61091,-122.33667,Office,35200.0,0.0,35200.0,35200.0,3026461.125,21.1,8.0,1.0,0.0,109
21319,NonResidential,1.0,5.0,47.60961,-122.33566,Office,35840.0,0.0,35840.0,35840.0,1588489.8125,46.685,83.0,1.0,0.0,109
21321,NonResidential,1.0,2.0,47.60985,-122.33527,Office,25920.0,0.0,25920.0,23230.0,1374463.0625,9.585,60.0,1.0,0.0,75
21322,NonResidential,1.0,4.0,47.60952,-122.33558,Office,30525.0,0.0,30525.0,15609.0,2948915.0,75.34,17.0,1.0,0.0,88
21351,NonResidential,1.0,2.0,47.61065,-122.32125,Santé,30855.0,10285.0,20570.0,21571.0,2973134.125,87.07,2.0,0.67,0.33,54
21353,NonResidential,1.0,3.0,47.61194,-122.32177,Office,73549.0,0.0,73549.0,41632.0,2826096.25,106.94,90.0,1.0,0.0,106
21365,NonResidential,1.0,3.0,47.60865416,-122.3205904,Santé,39115.0,0.0,39115.0,50000.0,3209322.25,55.625,42.0,1.0,0.0,53
21367,NonResidential,1.0,3.0,47.60821,-122.3296,Loisirs,37796.0,0.0,37796.0,53000.0,2596126.25,131.905,55.0,1.0,0.0,54
21382,NonResidential,1.0,1.0,47.66388,-122.36831,Non-Refrigerated Warehouse,36444.0,0.0,36444.0,36444.0,169777.04690000002,1.1800000000000002,80.0,1.0,0.0,56
21388,NonResidential,1.0,1.0,47.65907,-122.36783,Non-Refrigerated Warehouse,27553.0,0.0,27553.0,27553.0,1140696.5625,41.22,63.0,1.0,0.0,66
21397,NonResidential,1.0,2.0,47.62399,-122.33804,Commerce,45271.0,0.0,45271.0,45271.0,2546958.25,77.86500000000001,57.0,1.0,0.0,52
21398,NonResidential,1.0,3.0,47.62437,-122.33802,Office,28380.0,12180.0,16200.0,28380.0,1478827.1875,37.370000000000005,62.0,0.57,0.43,96
21399,NonResidential,1.0,5.0,47.62296,-122.3362,Office,508160.0,0.0,508160.0,329850.0,27596459.0,441.855,77.0,1.0,0.0,7
21401,NonResidential,1.0,3.0,47.62353,-122.33622,Office,26176.0,0.0,26176.0,23730.0,1113181.6875,35.84,95.0,1.0,0.0,90
21413,NonResidential,1.0,1.0,47.62799,-122.33132,Office,37740.0,0.0,37740.0,37481.0,7366866.25,70.82,1.0,1.0,0.0,90
21424,NonResidential,1.0,3.0,47.61876,-122.3534,Loisirs,23241.0,0.0,23241.0,23241.0,758562.75,20.75,66.0,1.0,0.0,7
21438,NonResidential,1.0,4.0,47.62055,-122.33881,Office,38038.0,0.0,38038.0,38038.0,2057951.375,14.345,84.0,1.0,0.0,17
21442,NonResidential,1.0,4.0,47.62028,-122.33717,Office,64596.0,24596.0,40000.0,41591.0,2389745.625,70.39,92.0,0.62,0.38,9
21443,NonResidential,1.0,3.0,47.62038,-122.33759,Office,41466.0,6062.0,35404.0,35404.0,9406124.5,244.82,1.0,0.85,0.15,88
21445,NonResidential,1.0,6.0,47.62004,-122.33807,Office,130710.0,100800.0,29910.0,120548.0,7394612.5,87.12,92.0,0.23,0.77,3
21447,NonResidential,1.0,4.0,47.62054,-122.33807,Office,35780.0,0.0,35780.0,22341.0,2114600.875,14.739999999999998,77.0,1.0,0.0,90
21459,NonResidential,1.0,4.0,47.6223,-122.35653,Office,25132.0,7308.0,17824.0,8061.0,534596.59375,3.73,41.0,0.71,0.29,52
21469,NonResidential,1.0,4.0,47.60994,-122.33997,Office,47686.0,0.0,47686.0,25500.0,1926366.625,71.61500000000001,72.0,1.0,0.0,97
21488,NonResidential,1.0,4.0,47.61113,-122.34556,Parking,82065.0,34800.0,47265.0,36036.0,1698128.9375,11.84,91.0,0.58,0.42,26
21495,NonResidential,1.0,4.0,47.61041,-122.34214,Office,36160.0,0.0,36160.0,36160.0,1966888.4375,13.71,47.0,1.0,0.0,106
21505,NonResidential,1.0,5.0,47.6123,-122.34611,Office,57750.0,0.0,57750.0,68048.0,1589147.625,14.32,100.0,1.0,0.0,107
21515,NonResidential,1.0,3.0,47.6367,-122.3285,Office,50499.0,13540.0,36959.0,36959.0,3117611.75,21.87,13.0,0.73,0.27,16
21520,NonResidential,1.0,5.0,47.63616,-122.32718,Office,54465.0,9605.0,44860.0,57972.0,3660850.125,45.19,68.0,0.82,0.18,52
21521,NonResidential,1.0,2.0,47.63239,-122.32072,Education,45960.0,0.0,45960.0,45960.0,4121223.375,179.215,56.0,1.0,0.0,86
21530,NonResidential,1.0,2.0,47.61992,-122.34539,Office,21128.0,0.0,21128.0,21128.0,560734.5469,3.905,97.0,1.0,0.0,57
21535,NonResidential,1.0,4.0,47.62014,-122.34456,Hotel/Senior Care/Housing,38520.0,0.0,38520.0,38500.0,2583247.0,63.445,37.0,1.0,0.0,57
21537,NonResidential,1.0,3.0,47.62174,-122.34417,Hotel/Senior Care/Housing,29186.0,4256.0,24930.0,19000.0,917440.6875,31.56,95.0,0.85,0.15,55
21546,NonResidential,1.0,1.0,47.6201,-122.34071,Loisirs,27338.0,0.0,27338.0,27338.0,553674.0,3.86,56.0,1.0,0.0,56
21550,NonResidential,1.0,3.0,47.61954,-122.35847,Office,45864.0,0.0,45864.0,45864.0,2817194.5,125.495,94.0,1.0,0.0,86
21557,NonResidential,1.0,2.0,47.72726,-122.32835,Education,49252.0,0.0,49252.0,61099.0,3686397.25,99.07,23.0,1.0,0.0,17
21570,SPS-District K-12,1.0,1.0,47.71343,-122.31466,Education,34005.0,0.0,34005.0,42171.0,991918.0,10.15,94.0,1.0,0.0,66
21578,SPS-District K-12,1.0,1.0,47.56549,-122.39689,Education,41221.0,0.0,41221.0,51017.5,2246747.5,46.46,83.0,1.0,0.0,67
21580,NonResidential,1.0,3.0,47.63245,-122.32529,Office,33176.0,0.0,33176.0,33176.0,1427737.75,36.29,89.0,1.0,0.0,29
21601,SPS-District K-12,1.0,2.0,47.52499,-122.27466,Education,75605.0,0.0,75605.0,75605.0,2237281.25,46.875,83.0,1.0,0.0,16
21604,SPS-District K-12,1.0,2.0,47.52526,-122.27092,Education,29525.0,0.0,29525.0,29525.0,1493275.875,30.27,77.0,1.0,0.0,8
21611,NonResidential,1.0,99.0,47.55072,-122.30265,Loisirs,21948.0,0.0,21948.0,21948.0,322103.09375,2.245,80.0,1.0,0.0,39
21616,SPS-District K-12,1.0,1.0,47.72369,-122.30676,Education,42292.0,0.0,42292.0,43188.0,1127952.5,40.495,100.0,1.0,0.0,62
21622,NonResidential,1.0,1.0,47.53906,-122.32031,Non-Refrigerated Warehouse,29380.0,0.0,29380.0,16768.0,848734.8125,5.92,33.0,1.0,0.0,39
21656,NonResidential,1.0,2.0,47.60321889,-122.3205567,Loisirs,22688.0,0.0,22688.0,22688.0,314869.0,6.175000000000001,87.0,1.0,0.0,94
21688,NonResidential,1.0,1.0,47.54941353,-122.2866398,Non-Refrigerated Warehouse,27435.0,0.0,27435.0,19120.0,1231546.0,36.72,49.0,1.0,0.0,63
21689,NonResidential,1.0,2.0,47.54693,-122.28718,Office,41262.0,0.0,41262.0,40738.0,1856904.4375,12.945,84.0,1.0,0.0,34
21723,NonResidential,1.0,3.0,47.68566,-122.31849,Loisirs,45680.0,0.0,45680.0,45680.0,2032911.6875,84.735,79.0,1.0,0.0,108
21741,NonResidential,1.0,14.0,47.61935,-122.33389,Hotel/Senior Care,724148.0,35895.0,688253.0,726000.0,37330216.0,906.73,8.0,0.95,0.05,10
21768,NonResidential,1.0,1.0,47.53439,-122.37699,Loisirs,23562.0,0.0,23562.0,18278.0,541252.09375,3.775,96.0,1.0,0.0,59
21774,SPS-District K-12,1.0,2.0,47.54176,-122.37349,Education,52614.5,0.0,52614.5,53987.0,1946650.3125,13.57,75.0,1.0,0.0,28
21784,NonResidential,1.0,2.0,47.56067,-122.32705,Refrigerated Warehouse,45594.0,0.0,45594.0,45594.0,1312044.4375,9.145,75.0,1.0,0.0,102
21786,NonResidential,1.0,1.0,47.56056,-122.32593,Non-Refrigerated Warehouse,28126.0,0.0,28126.0,21780.0,851101.40625,18.174999999999997,44.0,1.0,0.0,41
21787,NonResidential,1.0,1.0,47.54813,-122.32553,Non-Refrigerated Warehouse,35000.0,0.0,35000.0,35000.0,389384.20314999996,2.715,53.0,1.0,0.0,52
21792,NonResidential,1.0,1.0,47.54948,-122.32536,Non-Refrigerated Warehouse,26150.0,0.0,26150.0,26150.0,980699.3125,22.9,6.0,1.0,0.0,54
21793,NonResidential,1.0,2.0,47.54974,-122.3261,Office,24000.0,0.0,24000.0,24000.0,1059818.625,7.390000000000001,73.0,1.0,0.0,49
21794,NonResidential,1.0,5.0,47.64132,-122.31644,Education,42201.5,0.0,42201.5,40809.0,2631551.75,76.27000000000001,38.0,1.0,0.0,48
21796,NonResidential,1.0,1.0,47.64171214,-122.3173859,Education,83882.0,0.0,83882.0,83882.0,2539565.0,64.95,72.0,1.0,0.0,110
21879,NonResidential,1.0,2.0,47.72618,-122.35642,Hotel/Senior Care,51298.0,0.0,51298.0,51298.0,5976385.5,221.45,85.0,1.0,0.0,62
21883,NonResidential,1.0,1.0,47.72558,-122.3578,Loisirs,22047.0,0.0,22047.0,22898.0,252823.95315,1.76,100.0,1.0,0.0,54
21893,NonResidential,1.0,1.0,47.5213,-122.32182,Non-Refrigerated Warehouse,31600.0,0.0,31600.0,31600.0,3238473.75,95.905,3.0,1.0,0.0,37
21894,NonResidential,1.0,1.0,47.52024,-122.32137,Non-Refrigerated Warehouse,35289.0,0.0,35289.0,35289.0,848735.5,19.665,63.0,1.0,0.0,9
21896,NonResidential,1.0,1.0,47.51899,-122.321,Non-Refrigerated Warehouse,28920.0,0.0,28920.0,30000.0,1762149.5,81.185,50.0,1.0,0.0,35
21897,NonResidential,1.0,1.0,47.5193,-122.3213,Non-Refrigerated Warehouse,22176.0,0.0,22176.0,22176.0,618157.8125,27.310000000000002,60.0,1.0,0.0,38
21898,NonResidential,1.0,1.0,47.51968,-122.3212,Non-Refrigerated Warehouse,31300.0,0.0,31300.0,31300.0,333561.0,7.895,89.0,1.0,0.0,38
21902,NonResidential,1.0,1.0,47.51918,-122.31957,Non-Refrigerated Warehouse,22000.0,0.0,22000.0,22000.0,715859.8125,4.99,14.0,1.0,0.0,37
21904,NonResidential,1.0,3.0,47.70079,-122.32714,Office,39927.0,0.0,39927.0,39541.0,3480860.75,24.27,38.0,1.0,0.0,42
21907,NonResidential,1.0,2.0,47.70007,-122.32533,Santé,26930.0,6350.0,20580.0,26930.0,1032552.0,7.195,64.0,0.76,0.24,36
21909,NonResidential,1.0,2.0,47.70087,-122.32379,Santé,38745.0,0.0,38745.0,54236.0,2849269.5,47.825,76.0,1.0,0.0,48
21917,NonResidential,1.0,3.0,47.66183,-122.29264,Santé,38378.0,0.0,38378.0,35066.0,1654164.0625,51.94,86.0,1.0,0.0,49
21920,NonResidential,1.0,2.0,47.66294,-122.29521,Non-Refrigerated Warehouse,33576.0,0.0,33576.0,33576.0,1672555.875,61.22,64.0,1.0,0.0,36
21921,NonResidential,1.0,1.0,47.66205,-122.29545,Commerce,33005.0,0.0,33005.0,34982.0,10824994.5,233.23,21.0,1.0,0.0,41
21964,NonResidential,1.0,2.0,47.67477,-122.38241,Loisirs,21765.0,0.0,21765.0,21765.0,461066.70314999996,18.585,80.0,1.0,0.0,106
22078,NonResidential,1.0,2.0,47.6101,-122.30838,Loisirs,26560.0,0.0,26560.0,26560.0,1846284.9375,70.88499999999999,1.0,1.0,0.0,115
22095,NonResidential,1.0,2.0,47.65022,-122.34174,Non-Refrigerated Warehouse,20140.0,0.0,20140.0,20140.0,140979.3008,0.98,49.0,1.0,0.0,59
22139,NonResidential,1.0,2.0,47.53846,-122.28305,Commerce,38845.0,0.0,38845.0,38845.0,6686131.5,204.715,82.0,1.0,0.0,24
22142,NonResidential,1.0,1.0,47.53747,-122.28308,Commerce,26092.0,0.0,26092.0,25946.0,7343424.5,159.66,40.0,1.0,0.0,63
22149,SPS-District K-12,1.0,1.0,47.70743,-122.28463,Education,38582.0,0.0,38582.0,40374.0,1789185.75,62.665000000000006,85.0,1.0,0.0,61
